RESP_ID,SUR_SCORE,MASKED_IP,CRT_DT,COUNTRY_CODE,REGION
13018619,10,"MzY0,zk4,TYwMw==",1/16/2018 15:30,BE,
13018665,8,"MTI2,TAwMTgzMA==",1/16/2018 15:31,US,pennsylvania
13018681,10,"MTEwOTk5,jcxOQ==",1/16/2018 15:31,US,minnesota
13018714,8,"MzI1MTk0,TY5,w==",1/16/2018 15:33,NO,vestfold
13018800,10,"MTEw,jM4OTEx,A==",1/16/2018 15:36,US,virginia
13018871,0,"MjA3,jc4,Tk2,g==",1/16/2018 15:38,IN,
13018927,8,"MTYxMTMx,jk4,g==",1/16/2018 15:40,US,north carolina
13018937,10,"MzU3,zE5ODgxMw==",1/16/2018 15:40,CH,zurich
13018949,10,",jk0,jYxMzA=",1/16/2018 15:40,US,florida
13019015,9,"MzI4,DIw,DEyMg==",1/16/2018 15:43,FI,uusimaa
13019029,5,MTIxMzA0OTk3OA==,1/16/2018 15:43,US,florida
13019271,10,"MTIxOTkw,zgyMQ==",1/16/2018 15:51,US,texas
13019273,10,"MTQ3MjY1,zI5OA==",1/16/2018 15:51,IE,dublin
13019328,10,MTY3ODY2MjI2MA==,1/16/2018 15:52,US,pennsylvania
13019641,6,"MTgz,Tg4,Tcx,A==",1/16/2018 16:02,NL,zuid-holland
13019654,10,",DA1MTAzODE4",1/16/2018 16:03,CA,quebec
13019655,10,MjkzMjA0OTYyOQ==,1/16/2018 16:03,US,tennessee
13019821,10,"MTE0,DI3ODQyMw==",1/16/2018 16:08,US,tennessee
13019850,5,"Mjgz,DAyMTI2,g==",1/16/2018 16:09,US,district of columbia
13019909,10,MjkwODcyOTA4Mg==,1/16/2018 16:11,US,north carolina
13020022,6,"MTE4,TQwMTkyOQ==",1/16/2018 16:13,US,arizona
13020039,8,"MTc1,TIwMjEy,A==",1/16/2018 16:14,CA,quebec
13020174,6,Mjc2MDE2ODQxOA==,1/16/2018 16:17,,
13020258,7,"MTMwMjIx,zUwOA==",1/16/2018 16:20,FR,
13020383,10,",DAzMjQ2,Dg3",1/16/2018 16:24,US,colorado
13020422,10,MTA4MjQyODAzOA==,1/16/2018 16:25,US,north carolina
13020534,10,"MzYy,zAxMDMzMA==",1/16/2018 16:29,US,alabama
13020600,7,"MTQ1Mzgz,jU1Mg==",1/16/2018 16:31,GB,
13020716,6,"Mjkx,DI1,Dkz,g==",1/16/2018 16:34,CA,british columbia
13020735,8,",DExMTM1OTc3",1/16/2018 16:35,US,florida
13020745,9,"MjIyODI0MTI2,w==",1/16/2018 16:35,CA,quebec
13021685,10,"MTExOTk5MTcx,A==",1/16/2018 17:04,US,maryland
13040331,10,"MTIz,TQzMDU3Mg==",1/17/2018 8:03,US,delaware
13040425,8,MzU3OTg2MTc1Mw==,1/17/2018 8:09,ES,islas baleares
13040433,9,"MTc0MzkxMjQ0,A==",1/17/2018 8:09,AU,western australia
13040926,10,"MTM0,DYxMDM1Mg==",1/17/2018 8:37,ES,barcelona
13040976,0,"MTc4MTc5MjQx,A==",1/17/2018 8:40,IN,karnataka
13041008,8,",DI3MTkzMDg=",1/17/2018 8:42,ES,madrid
13041403,8,MTQ1MjA5MDc2MA==,1/17/2018 9:06,GB,
13041675,7,"MTQ1,TIwMzgwMg==",1/17/2018 9:21,GB,
13041689,10,"MTM0,TAzODU5MA==",1/17/2018 9:22,GB,
13041798,10,"MzI5MTc1,zYxMA==",1/17/2018 9:28,AU,victoria
13042086,8,MTQ5MzI0Mzg2Mg==,1/17/2018 9:43,DE,nordrhein-westfalen
13042208,5,",jMxMTAzMTY5",1/17/2018 9:50,AM,
13042356,8,"MTQ2,jMyOTk5OA==",1/17/2018 9:57,GB,
13042470,10,",TIz,jg4,zQ4",1/17/2018 10:02,GB,
13042490,7,"MTMw,zg3MDQy,A==",1/17/2018 10:04,GB,
13042600,6,MTQ5OTE5OTI1Mg==,1/17/2018 10:10,FR,auvergne-rhone-alpes
13042841,10,"MjQ0MjU5,jgy",1/17/2018 10:22,IN,maharashtra
13042874,10,"MjQ0OTQ2OTgy,g==",1/17/2018 10:24,GB,
13042905,10,"MTM2ODEz,TU3OQ==",1/17/2018 10:26,GB,
13043130,10,"MTU1,zA4,zA3MQ==",1/17/2018 10:38,GB,
13043206,10,"MTQ1,TAxMTQ1OQ==",1/17/2018 10:43,GB,
13043317,9,"MTM1,zY3,DMzOA==",1/17/2018 10:49,FR,ile-de-france
13043350,9,"MTc4MTc0,jM4Mg==",1/17/2018 10:52,IN,karnataka
13043438,7,"MTM5,jE4,jMy,Q==",1/17/2018 10:58,ES,barcelona
13043457,9,"MjQ0MTMz,jI0,Q==",1/17/2018 10:59,NL,noord-holland
13043478,5,",DYx,jE2OTMw",1/17/2018 11:00,TH,krung thep maha nakhon bangkok
13043516,5,"MTE5,Dg0,jUxOA==",1/17/2018 11:02,US,florida
13043535,10,"MTc0MTg2,zA1OA==",1/17/2018 11:03,IN,maharashtra
13043720,1,"MzEzOTQ2MDg2,Q==",1/17/2018 11:13,BR,sao paulo
13043794,8,OTM2MTM3MTQ=,1/17/2018 11:16,GB,
13043826,4,MTUxOTkxMTY1Mg==,1/17/2018 11:18,GB,
13043892,9,",jk4,TEzOTc4",1/17/2018 11:21,ZA,
13044016,9,MzE4ODYwMzIzMw==,1/17/2018 11:28,CL,region metro de santiago
13044235,10,"MTg4,zg3MTMxOQ==",1/17/2018 11:37,LK,
13044420,9,"MzI1OTY2,jQwMg==",1/17/2018 11:47,GB,
13044514,4,MTM0OTE4Mjc5MA==,1/17/2018 11:52,GR,
13044520,9,"MTM4,zI1MTgy,g==",1/17/2018 11:52,NL,noord-holland
13044588,9,"Mjc4,Dk3MzUz,w==",1/17/2018 11:56,ZA,
13044729,8,"MzI1,TU2,jM4,w==",1/17/2018 12:03,GB,
13044756,8,"Mjgw,Tg0MzY0MQ==",1/17/2018 12:05,UY,montevideo
13044858,10,MTY1OTAwMzgyMA==,1/17/2018 12:10,US,indiana
13045031,10,"MzMx,zE4MTQyMA==",1/17/2018 12:18,ZA,
13045068,8,"MzExMjI1,zc2OQ==",1/17/2018 12:20,GB,
13045224,7,"MTU0MDI0Mjc1,w==",1/17/2018 12:28,DE,bayern
13045251,10,"MTA0MjE4,DAzMg==",1/17/2018 12:30,,
13045369,9,"MzE3Mzc0MDQ4,A==",1/17/2018 12:35,BR,rio de janeiro
13045392,10,ODY0ODgxODkz,1/17/2018 12:36,GB,
13045908,10,"MTQz,TA4MTg3,Q==",1/17/2018 13:01,ES,huelva
13046025,10,"MTgz,Dg1,jg1,Q==",1/17/2018 13:06,RS,belgrade
13046243,10,MzQ4OTYzMTA4MA==,1/17/2018 13:16,US,pennsylvania
13046285,4,"MzE2,TUy,zAwMg==",1/17/2018 13:17,DE,bayern
13046373,7,"MTE5MjE1,TA0Mg==",1/17/2018 13:21,US,missouri
13046573,10,"MTgy,DI3MDI5Mw==",1/17/2018 13:30,US,florida
13046794,9,MzA0MDQ1OTQzOA==,1/17/2018 13:39,CO,
13046887,6,"MTQ1MjM2,jc3Mg==",1/17/2018 13:43,GB,
13047177,9,MjA0ODg5MDk4,1/17/2018 13:56,US,
13047255,10,"MTI4MzIxMTUx,A==",1/17/2018 13:58,US,pennsylvania
13047347,10,"MTYzMTYzODAw,g==",1/17/2018 14:01,US,georgia
13047397,8,"MzM0,jI0,TEzMA==",1/17/2018 14:03,US,texas
13047435,8,"MTQ2,jMx,DQwMg==",1/17/2018 14:05,GB,
13047479,8,"MTEyODY3MDI3,Q==",1/17/2018 14:06,CA,ontario
13047538,8,"MTIxMTIy,jIzOA==",1/17/2018 14:09,US,ohio
13047598,1,"MzU2,DczMzcwMA==",1/17/2018 14:11,DE,bayern
13047737,7,"MTQ4Mzcz,TczMQ==",1/17/2018 14:15,FI,uusimaa
13047879,10,"MTM5,Dc1MjAzMw==",1/17/2018 14:21,ES,barcelona
13047910,0,"MTIx,DE2ODk3MA==",1/17/2018 14:22,US,pennsylvania
13048143,0,",TM0,Tgw,DM0",1/17/2018 14:31,GB,
13048295,9,ODQ1ODYwOTg=,1/17/2018 14:36,DE,
13048383,10,MzU3OTgzOTQ1MA==,1/17/2018 14:39,ES,barcelona
13048413,7,ODU0MjcyMDAy,1/17/2018 14:40,US,massachusetts
13048434,9,"Mjg5Mjc5MjE1,A==",1/17/2018 14:41,US,texas
13048525,10,MTIzMzUwMzE1OA==,1/17/2018 14:44,US,maryland
13048542,10,"MTU1,zEw,DIyOQ==",1/17/2018 14:45,GB,
13048808,7,"MTEyMzk0MTE0,A==",1/17/2018 14:53,US,new jersey
13048986,7,"MzEwOTk5Mzkx,Q==",1/17/2018 14:59,FR,ile-de-france
13049001,6,"MTQ0Mjgz,TA4,Q==",1/17/2018 15:00,GB,
13049009,9,MzUyMTkyOTU5MA==,1/17/2018 15:00,US,minnesota
13049073,6,"MTUw,zE5,TI5,g==",1/17/2018 15:01,GB,
13049146,8,MTExODkzOTE2OQ==,1/17/2018 15:03,US,florida
13049286,10,"MTEwMzAw,DIzMA==",1/17/2018 15:09,US,north carolina
13049430,6,MTIwOTQ5MDMyOA==,1/17/2018 15:13,US,pennsylvania
13049457,10,"MTYx,Tg5,jY4OQ==",1/17/2018 15:14,US,florida
13049490,5,",TIz,DM4Mjc4",1/17/2018 15:15,GB,
13049494,10,MTE4MTU2MjI2OQ==,1/17/2018 15:15,US,virginia
13049499,8,"MTEyOTIxODMy,g==",1/17/2018 15:15,US,florida
13049570,8,"MTUx,TczOTQ3MA==",1/17/2018 15:17,FR,ile-de-france
13049620,10,"MTE2MDE1,Dk0,g==",1/17/2018 15:19,US,new york
13049654,7,MTQyMjY0ODYyOQ==,1/17/2018 15:20,IE,dublin
13049679,7,",DA3,jU5,jA5",1/17/2018 15:21,CA,manitoba
13049694,8,"MTUy,DA1MzQ4,g==",1/17/2018 15:22,GB,
13049710,9,"MTUx,TY2MDAwMg==",1/17/2018 15:23,FR,ile-de-france
13049918,7,"MzEw,jc0MDM1,A==",1/17/2018 15:30,GB,
13050014,10,",DAz,jU3MjUx",1/17/2018 15:34,US,illinois
13050037,7,"MTQwMjc5,jI1MA==",1/17/2018 15:34,FR,
13050077,0,"Mjc3ODQ3,DI2Mg==",1/17/2018 15:35,US,
13050078,6,"Mjkx,jM3MjA3,A==",1/17/2018 15:35,CA,nova scotia
13050111,9,"MTE5,jg4,jcyMg==",1/17/2018 15:37,US,wisconsin
13050174,8,"MzEy,TAwMTkzMA==",1/17/2018 15:39,CL,region metro de santiago
13050178,7,"MjUz,jg1ODU0Mw==",1/17/2018 15:39,IT,
13050196,9,MjM4OTI2MjA3Mg==,1/17/2018 15:39,US,new jersey
13050216,10,",DE1,TQzOTUx",1/17/2018 15:40,US,south carolina
13050217,10,"MTQwODg1ODQ1,w==",1/17/2018 15:40,SE,stockholms lan
13050396,10,"MTc5,TI2ODQ0,g==",1/17/2018 15:45,US,massachusetts
13050397,9,"MzEw,jY0MDkwMw==",1/17/2018 15:45,IT,como
13050423,9,"MzQ3,zI5ODkzOA==",1/17/2018 15:46,US,indiana
13050440,7,"MzY1MTcz,jUyMA==",1/17/2018 15:46,GB,
13050541,10,"MTIzMDEyMDYy,g==",1/17/2018 15:50,US,georgia
13050671,8,"Mjc4Mjk5,DUyMw==",1/17/2018 15:55,US,florida
13050768,8,"MTUxOTQ2,DkzMA==",1/17/2018 15:59,NL,
13050880,10,"MTExMTgz,jYwMQ==",1/17/2018 16:03,US,texas
13050970,10,"MTY3,Tk3OTMzMw==",1/17/2018 16:06,CA,ontario
13051062,10,"MzQz,TUx,jg4,g==",1/17/2018 16:09,US,virginia
13051089,5,"MTY1MTY4,DQwMg==",1/17/2018 16:10,US,pennsylvania
13051191,8,",DA1MDgy,Dc0",1/17/2018 16:13,CA,quebec
13051347,10,"MTM0,zg4,jY5MA==",1/17/2018 16:18,GB,
13051434,8,"MzQ1,jg5,DYz,A==",1/17/2018 16:21,CA,british columbia
13051522,10,"MzQ4ODA0,jM0MQ==",1/17/2018 16:24,US,california
13051586,9,"MzE5,TUzMzg1,w==",1/17/2018 16:26,PE,metropolitana de lima
13051637,5,"MTQx,DM4Mzg5MQ==",1/17/2018 16:27,ES,barcelona
13051774,9,"MzQ1ODc1ODU4,g==",1/17/2018 16:31,US,wisconsin
13052437,10,"MTI5ODEx,zUw,w==",1/17/2018 16:51,GB,
13052438,10,"MTI5,jA5MDI2,g==",1/17/2018 16:51,DE,berlin
13054339,10,"MTI5MTUzODk1,g==",1/17/2018 17:50,US,georgia
13054629,8,"MTY1OTE5,DAx,A==",1/17/2018 17:59,US,massachusetts
13055418,10,"MzYzMTQx,Tk4Mg==",1/17/2018 18:22,US,oregon
13058894,8,",zc4,zc2MDQx",1/17/2018 20:16,HU,budapest
13070905,7,MTc2MzQyMjI4Mg==,1/18/2018 8:01,ZA,
13071198,10,MTMxODYxMjIxMw==,1/18/2018 8:19,IT,pisa
13071463,10,MzMwMjExODI4OQ==,1/18/2018 8:36,ZA,
13071556,7,"MTk0,zAwMzA1MA==",1/18/2018 8:42,SG,central
13631059,7,"MTQ0,jA5OTMzOA==",2/7/2018 10:31,CZ,praha
13632079,8,"MzY0ODk1,Dkz,Q==",2/7/2018 11:26,ES,madrid
13632883,5,"MzM1,zIyOTc1,w==",2/7/2018 12:09,,
13633098,10,"MzIxODE3,DQzMg==",2/7/2018 12:20,,
13633178,9,"MTMwMjY0,zk4Mw==",2/7/2018 12:25,NL,flevoland
13633611,6,"MTUx,Dk5,DE1,g==",2/7/2018 12:47,FR,occitanie
13633636,10,"MTY3,jE0,jI5MA==",2/7/2018 12:48,CA,ontario
13633881,3,MTY1MTg3ODk3OQ==,2/7/2018 12:58,US,new york
13634015,7,MTM0MDQwMjc1OQ==,2/7/2018 13:03,,
13634403,10,"MTM5MTM4MTQ0,A==",2/7/2018 13:18,,
13634555,10,MzM1OTI4ODI0Mg==,2/7/2018 13:24,BO,santa cruz
13634951,7,MzUxMzM1MTIwMg==,2/7/2018 13:41,US,michigan
13635106,8,"MTU0,zU1OTE3OA==",2/7/2018 13:47,IL,tel aviv
13635615,10,"MTIwMjkz,TkwOQ==",2/7/2018 14:08,,
13635627,10,"MTM0,jgz,TA5,w==",2/7/2018 14:08,,
13636086,7,",jI0,Tk3,jU2",2/7/2018 14:27,FR,ile-de-france
13636184,7,"MTEwOTQw,Tg0,g==",2/7/2018 14:30,US,south carolina
13636600,8,MzIyMDk1MjQ4MQ==,2/7/2018 14:46,BR,bahia
13636634,9,MzA5OTE0MTI1MA==,2/7/2018 14:46,US,virginia
13636687,8,"MzE0ODMw,DYz,Q==",2/7/2018 14:48,MX,nuevo leon
13636820,2,"MTQ5MzM5ODkw,Q==",2/7/2018 14:53,FR,ile-de-france
13636822,9,"MzE4MTQ5MzQy,w==",2/7/2018 14:53,MX,puebla
13636838,10,"MTI1,jcxODYwOA==",2/7/2018 14:54,US,georgia
13637246,5,",DE4,TM2MDcz",2/7/2018 15:08,,
13637401,7,",DE3MjM0MDM0",2/7/2018 15:12,,
13637652,3,",DE4,TM2MDcz",2/7/2018 15:19,,
13637843,10,"MzEzODk1ODcz,w==",2/7/2018 15:24,BR,
13637916,7,"MTM3,TUwMTE4OQ==",2/7/2018 15:27,FR,
13637956,7,"MTA1,DU3ODk4,A==",2/7/2018 15:28,IL,tel aviv
13638290,8,"MTM4,jQ0,jcxMA==",2/7/2018 15:39,GB,
13638611,8,"MTQ5,Tgw,Dk2Mg==",2/7/2018 15:50,GB,
13638800,10,MjE0OTM2MDkw,2/7/2018 15:55,US,north carolina
13638925,8,"MzQ3OTI4ODA2,w==",2/7/2018 15:59,US,new york
13638933,10,"MzE2,zM1,jI1Mw==",2/7/2018 15:59,NL,utrecht
13639087,10,"MzM2MDAx,DQ5,w==",2/7/2018 16:04,,
13639441,8,"MzAzOTg4ODA0,Q==",2/7/2018 16:13,,
13639832,9,"MzMzMzk4,jk0,g==",2/7/2018 16:25,US,maryland
13639947,10,",zg4MTkw,zIz",2/7/2018 16:29,NO,rogaland
13640155,10,"MTY1,TkzMjAy,g==",2/7/2018 16:36,US,arizona
13640495,2,"MjA4,TkwMzAy",2/7/2018 16:47,US,texas
13640587,10,"MTE3MzgyOTIy,A==",2/7/2018 16:49,US,florida
13640631,10,"MTgzMDA3,TUy,Q==",2/7/2018 16:51,FR,hauts-de-france
13640639,5,",TMxMTYxOTk0",2/7/2018 16:51,IL,tel aviv
13640712,9,"MzIyOTg5MTg5,A==",2/7/2018 16:53,US,oregon
13640758,8,"MTIzMTg5,jQ2Mw==",2/7/2018 16:55,US,washington
13640848,7,"MTIw,jI4Mjkz,A==",2/7/2018 16:57,US,pennsylvania
13641483,3,"MzY0OTcwMzk2,g==",2/7/2018 17:14,,
13641488,9,"MTQy,TQwMjUy,w==",2/7/2018 17:14,,
13642002,9,"MTgx,zM4MTM1Mw==",2/7/2018 17:31,US,california
13642092,10,"MzM2Mjc1,zQ2OA==",2/7/2018 17:34,CL,region metro de santiago
13642275,10,"MzIxMjAw,DA3,g==",2/7/2018 17:39,CL,region metro de santiago
13642821,10,"MTAwMTkx,DQ4",2/7/2018 17:56,UA,volyos'ka oblast'
13643107,9,"MzM1ODg4,DY5Mw==",2/7/2018 18:04,,
13643113,10,"MTE2,TAz,zAyMw==",2/7/2018 18:05,,
13643499,2,MjM5Mzk3MTk5MA==,2/7/2018 18:15,,
13644065,9,",DA1,zY5MzIx",2/7/2018 18:34,US,new york
13644249,10,"MzM2,Dc3,DAwMg==",2/7/2018 18:39,BR,rio de janeiro
13644459,10,MjkyMjE3MTA4Mw==,2/7/2018 18:47,US,new york
13645304,8,",DE1,zU1,jEw",2/7/2018 19:11,,
13645476,8,MjExMjY3MzUzMw==,2/7/2018 19:16,,
13645629,10,"MzUyMTk1,zE2Mg==",2/7/2018 19:20,,
13645981,10,",zg5,jEyMjk3",2/7/2018 19:32,US,new york
13646008,10,",DEy,zMzMjU4",2/7/2018 19:33,US,texas
13646057,5,"MTEzODM2,TA5,g==",2/7/2018 19:35,US,minnesota
13646069,2,"MTIyOTkw,DAx,Q==",2/7/2018 19:35,US,colorado
13646080,10,"MTI2ODIx,DIwOQ==",2/7/2018 19:35,US,washington
13646094,1,"MTIy,TY5MTI3MQ==",2/7/2018 19:36,US,colorado
13646123,10,"MTM3,zY1MjY2,g==",2/7/2018 19:37,GB,
13646324,9,"Mjkx,TM4MjgxOA==",2/7/2018 19:44,US,kansas
13646498,8,"MTA3,jA2MTgxMA==",2/7/2018 19:50,US,new york
13646553,0,"MjQ4ODA5,jY4,g==",2/7/2018 19:52,US,new jersey
13646827,10,"MjA4,zQz,jg0MA==",2/7/2018 20:01,,
13646965,5,MzQyMzE5ODI1MA==,2/7/2018 20:06,,
13647154,8,"MzUxMDI3,zM0OA==",2/7/2018 20:13,,
13647427,10,",DA4MTcyMTUy",2/7/2018 20:24,CA,british columbia
13647532,9,MzUwMTUyODc3MA==,2/7/2018 20:27,CA,british columbia
13647860,9,"MTA4,TUy,jU5MA==",2/7/2018 20:39,CA,quebec
13648704,10,"ODU0MTA1,TUz",2/7/2018 21:12,,
13649365,10,MzM3ODk3ODUzMA==,2/7/2018 21:38,MX,ciudad de mexico
13649401,8,"MTA2,zIzMjUxOA==",2/7/2018 21:39,US,florida
13649496,9,"MTYxMjk4,zYwMg==",2/7/2018 21:43,US,michigan
13649724,9,MTE0MzQxOTI3MQ==,2/7/2018 21:53,US,indiana
13649756,10,"MTY1,jM5,jAx,w==",2/7/2018 21:54,US,california
13649892,10,"Mjg5MDYwMjE2,g==",2/7/2018 22:00,US,south carolina
13650124,10,"MTI4OTgyODYw,Q==",2/7/2018 22:08,,
13650748,10,OTA2MjM5MTQ=,2/7/2018 22:34,IL,tel aviv
13650783,8,"MTY1,zc5,zE4,Q==",2/7/2018 22:35,US,california
13650903,9,"MTUx,TE1MDc2,g==",2/7/2018 22:41,FR,ile-de-france
13651208,10,"MTE5OTE2MTc2,g==",2/7/2018 22:54,US,maryland
13651304,9,",zIzMjcy,zQ=",2/7/2018 22:58,US,minnesota
13652510,10,"MTgx,zc3,DYyMQ==",2/7/2018 23:57,US,texas
13652618,3,"MTY1,zk0MzA3,Q==",2/8/2018 0:04,,
13652739,10,",jQ0,zMx,jY5",2/8/2018 0:11,,
13654539,10,MTIxMzk5MzMyMQ==,2/8/2018 2:01,,
13654578,10,"MjkyODAx,zg4MA==",2/8/2018 2:03,,
13655167,10,",jQ0,zQzMjA0",2/8/2018 2:45,US,georgia
13655335,8,MjM5ODQxOTk3MA==,2/8/2018 2:59,CA,alberta
13655340,8,"MzM5,DMw,zA4OA==",2/8/2018 2:59,AU,western australia
13655749,8,"OTg0,DIz,TU4",2/8/2018 3:27,AU,new south wales
13655815,10,MjA5ODc2Mjk4,2/8/2018 3:32,US,
13656007,10,"MTkyMTM4,jI0OQ==",2/8/2018 3:47,NZ,waikato
13656999,10,"MzE4,Dc1MTU0OA==",2/8/2018 5:20,,
13658202,10,"MTUw,zA0MzY5,A==",2/8/2018 7:18,,
13658279,8,"MTMwODMx,jQ2,Q==",2/8/2018 7:23,NL,gelderland
13658530,10,"Mjk0,TQwMDU2,Q==",2/8/2018 7:42,MY,wilayah persekutuan kuala lump
13658641,8,"MzEw,jIwMDczOQ==",2/8/2018 7:52,CH,zurich
13658820,9,"MjY2,zUz,jYxOA==",2/8/2018 8:03,,
13659143,7,",zAxODE3,Dg5",2/8/2018 8:23,MU,
13659415,10,MTM2MzM5OTMyMQ==,2/8/2018 8:38,FR,hauts-de-france
13659530,8,"MTQ1MTAz,jA3Mg==",2/8/2018 8:45,RO,bucuresti
13659936,9,"MzU3,zU2OTA5OA==",2/8/2018 9:10,,
13660045,7,"MTkz,jYxOTQ2OA==",2/8/2018 9:16,,
13660203,10,MTM2ODA2MzEwMA==,2/8/2018 9:26,GB,
13660383,10,"MTUz,DE3,Dc5OA==",2/8/2018 9:38,AT,wien
13660482,10,"MTg2ODM5MzQy,g==",2/8/2018 9:44,IN,tamil nadu
13660498,7,"MTU5MDIx,zI0Mg==",2/8/2018 9:45,AE,dubai
13660518,8,"MTk0MTY3MTc3,w==",2/8/2018 9:46,AU,victoria
13660750,6,"MzEw,jg5MjE4MA==",2/8/2018 10:01,GB,
13660823,10,"Mjc4MzAw,jgzMQ==",2/8/2018 10:05,,
13660925,8,MTIzMDE2OTIwMQ==,2/8/2018 10:11,,
13660987,10,",zcyOTA4ODQx",2/8/2018 10:15,,
13661721,8,MTQ4MTAxOTI4Mw==,2/8/2018 10:59,DE,bremen
13662013,10,"MjUy,TA5OTIz,g==",2/8/2018 11:15,,
13662070,9,"MTQ2,Dk4ODI3MA==",2/8/2018 11:18,,
13662148,9,MTU0OTg4MDM4MQ==,2/8/2018 11:22,AE,dubai
13662266,9,"Mjk3,DQ4,jM0,g==",2/8/2018 11:30,BR,distrito federal
13663302,10,",jI5MjAy,jUy",2/8/2018 12:25,DK,syddanmark
13663377,10,"MzAxMzU1,jQwOQ==",2/8/2018 12:28,BR,sao paulo
13663745,8,"MTQ5MzM5ODkw,Q==",2/8/2018 12:45,FR,ile-de-france
13663769,10,"MzM4,zQyMTIyOA==",2/8/2018 12:46,AR,capital federal
13664238,10,"MzM3,zk1,zUxOA==",2/8/2018 13:07,,
13664689,9,MzM1MTgwMzAxMw==,2/8/2018 13:23,US,florida
13664833,5,"MTc0ODYxMDA1,A==",2/8/2018 13:29,US,michigan
13664976,10,"Mjk4MTkz,Tcw,Q==",2/8/2018 13:35,BR,sao paulo
13665161,10,MTYxMTI2ODU2Mg==,2/8/2018 13:41,US,north carolina
13665395,3,"MzU2,Dg4,jQxOA==",2/8/2018 13:49,NL,noord-holland
13665482,9,"MzYy,Tg5MDc4,Q==",2/8/2018 13:52,US,virginia
13665622,8,"MTY1MDg5,jkzOA==",2/8/2018 13:57,US,ohio
13665629,10,"MTU2MzM0MjU1,w==",2/8/2018 13:58,IT,milano
13666026,10,"MTE1ODE0,jMxMw==",2/8/2018 14:11,,
13666470,9,"Mjc4MzAw,jk2OA==",2/8/2018 14:27,GB,
13666678,5,"MzQ3,zU1MDM5OA==",2/8/2018 14:33,US,texas
13666893,10,"MzI2,zA3,DgxMg==",2/8/2018 14:40,UA,volyos'ka oblast'
13666981,4,"MTE0,TE4ODY3Mw==",2/8/2018 14:43,CA,ontario
13667292,8,MTM0Mjk3MjIxMg==,2/8/2018 14:54,FR,
13667436,10,"MTgxMzk3MzE2,g==",2/8/2018 14:58,US,maryland
13667462,10,"MTI1MDgyMjI2,g==",2/8/2018 14:59,US,kentucky
13667868,10,"MzAx,zQ1,DExOQ==",2/8/2018 15:12,,
13667972,10,",jM3MzI5,zc0",2/8/2018 15:15,,
13668237,4,"MTIzODcwODgx,Q==",2/8/2018 15:22,US,maryland
13668239,10,"MTA4MTU4MDkx,A==",2/8/2018 15:22,US,massachusetts
13668623,10,"MTQ0,TQ3ODYzMQ==",2/8/2018 15:34,IE,dublin
13668751,10,MTA3MjU5OTI5OA==,2/8/2018 15:38,US,utah
13668808,8,"ODUy,DUwODE4",2/8/2018 15:40,US,new hampshire
13669070,7,"MTY3Mjc2MDM2,Q==",2/8/2018 15:48,US,michigan
13669182,10,"MzYz,TI1MDg4,Q==",2/8/2018 15:52,US,california
13669234,8,"Mjk4,TEzMjky,w==",2/8/2018 15:54,MX,yucatan
13669491,10,"MTMw,TQ0,DI2MA==",2/8/2018 16:02,,
13670027,10,"MzEyMDg2MDQ2,g==",2/8/2018 16:16,,
13670308,7,MTIwMzQzMTE3Mg==,2/8/2018 16:24,US,new york
13670500,10,OTM2MDg0MjA=,2/8/2018 16:29,GB,
13670628,10,"MzE4OTM1MzY0,g==",2/8/2018 16:33,CO,distrito capital
13670671,9,"MzI1OTcx,Dc2Mg==",2/8/2018 16:34,GB,
13670718,7,",DE3OTkxMTY2",2/8/2018 16:35,US,nevada
13671330,10,"MTEz,TE2,zI1,A==",2/8/2018 16:52,US,california
13671415,10,"MTM2,TkyOTI3MA==",2/8/2018 16:54,GB,
13671440,10,"ODAxODA4,zI5",2/8/2018 16:54,US,florida
13671768,10,"MjE2MTc2,zE0",2/8/2018 17:03,,
13671944,10,"MTE5OTM4MDMx,A==",2/8/2018 17:08,,
13671994,6,"MTEy,TYw,zg5MA==",2/8/2018 17:09,,
13672155,5,"MzU2,zMzMjMy,A==",2/8/2018 17:13,,
13672159,10,"MzI4,jIzMTk4,g==",2/8/2018 17:13,,
13672606,8,"ODUx,jI4OTY5",2/8/2018 17:26,US,kansas
13672842,10,MTk0MDE0OTkxOQ==,2/8/2018 17:31,MY,
13673017,10,"MTE1Mjk3,TQ5MA==",2/8/2018 17:36,US,oregon
13673093,10,"MTM0,DA2,jI2,Q==",2/8/2018 17:38,ES,barcelona
13673682,10,"MTI1,TkyMzk0Mg==",2/8/2018 17:56,US,ohio
13673792,8,"MTc1,zA1ODQwOQ==",2/8/2018 17:59,US,north carolina
13674209,5,"MTIz,zUz,TY2,g==",2/8/2018 18:10,,
13674803,9,"MTA2,zI4,DIy,w==",2/8/2018 18:26,US,utah
13675237,10,"MTY1,zc4,TM2Mw==",2/8/2018 18:39,US,california
13675345,10,"MTYx,jI0,TIxMw==",2/8/2018 18:42,US,florida
13675508,10,MzM4MzI2OTkzMA==,2/8/2018 18:47,MX,
13675695,0,ODU1MjU0ODM3,2/8/2018 18:52,US,massachusetts
13675885,10,",jkwMDM4MDY=",2/8/2018 18:58,US,new york
13675941,10,"MTA4MjEz,zY4Mg==",2/8/2018 19:00,US,texas
13676492,6,MjI3MDQ3MTk3OQ==,2/8/2018 19:17,,
13676643,1,"MTIyMjc5ODkz,w==",2/8/2018 19:21,US,new york
13676931,5,MTExODM4OTIxOQ==,2/8/2018 19:31,US,north carolina
